,TP9,CP5,O1,Oz,FT10,C5,POz,CPz
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.45161290322580644,0.0,0.0,0.3870967741935484,0.0,0.16129032258064516,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.43333333333333335,0.0,0.0,0.4,0.0,0.16666666666666666,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826,0.0,0.29411764705882354,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
