,TP9,CP5,O1,Oz,FT10,C5,POz,CPz
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.6703296703296703,0.0,0.32967032967032966,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.5084745762711864,0.0,0.4915254237288136,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
