,FT9,TP9,P7,O1,TP10,AF7,POz,CPz
FT9,0.7017543859649122,0.0,0.0,0.0,0.0,0.0,0.2982456140350877,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
