,TP9,CP5,O1,Oz,FT10,C5,POz,CPz
TP9,0.3103448275862069,0.0,0.0,0.3448275862068966,0.034482758620689655,0.0,0.0,0.3103448275862069
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.1125,0.0,0.0,0.35,0.0125,0.175,0.0,0.35
FT10,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666
C5,0.0,0.0,0.0,0.0851063829787234,0.0,0.45390070921985815,0.0,0.46099290780141844
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.03804347826086957,0.0,0.0,0.14130434782608695,0.0,0.3532608695652174,0.0,0.4673913043478261
