,Fp1,TP9,FT10,F8,POz,CPz,TP8,AF8
Fp1,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359
TP9,0.0,0.4724770642201835,0.11467889908256881,0.18807339449541285,0.0,0.22477064220183487,0.0,0.0
FT10,0.0,0.08710801393728224,0.313588850174216,0.21254355400696864,0.0,0.1759581881533101,0.0,0.21080139372822299
F8,0.0,0.15135135135135136,0.21981981981981982,0.31891891891891894,0.0,0.2018018018018018,0.0,0.10810810810810811
POz,0.0,0.0,0.0,0.0,0.6946564885496184,0.0,0.3053435114503817,0.0
CPz,0.0,0.1614497528830313,0.16639209225700163,0.18451400329489293,0.0,0.3904448105436573,0.0,0.09719934102141681
TP8,0.0,0.0,0.0,0.0,0.2826086956521739,0.0,0.717391304347826,0.0
AF8,0.08286252354048965,0.0,0.2278719397363465,0.11299435028248588,0.0,0.10922787193973635,0.0,0.4670433145009416
