,Fp1,F7,TP9,FT10,F8,Fp2,AF3,AF8
Fp1,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0
FT10,0.0,0.0,0.375,0.25,0.375,0.0,0.0,0.0
F8,0.0,0.0,0.48148148148148145,0.07407407407407407,0.4444444444444444,0.0,0.0,0.0
Fp2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
