,Fp1,TP10,F8,Fp2,AF7,AFz,F5,AF8
Fp1,0.3051948051948052,0.19480519480519481,0.0,0.19480519480519481,0.0,0.14935064935064934,0.0,0.15584415584415584
TP10,0.2222222222222222,0.21481481481481482,0.0,0.21481481481481482,0.0,0.17037037037037037,0.0,0.17777777777777778
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.22137404580152673,0.20610687022900764,0.0,0.22137404580152673,0.0,0.17557251908396945,0.0,0.17557251908396945
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.2072072072072072,0.2072072072072072,0.0,0.2072072072072072,0.0,0.1981981981981982,0.0,0.18018018018018017
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.20512820512820512,0.20512820512820512,0.0,0.20512820512820512,0.0,0.18803418803418803,0.0,0.19658119658119658
