,Fp1,TP10,FT10,FC2,F8,AF7,AFz,AF8
Fp1,0.42162162162162165,0.0,0.016216216216216217,0.0,0.0,0.0,0.2918918918918919,0.2702702702702703
TP10,0.0,0.4457831325301205,0.24096385542168675,0.3132530120481928,0.0,0.0,0.0,0.0
FT10,0.08,0.24,0.37333333333333335,0.2,0.0,0.0,0.05333333333333334,0.05333333333333334
FC2,0.0,0.3835616438356164,0.2328767123287671,0.3835616438356164,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3375,0.0,0.01875,0.0,0.0,0.0,0.33125,0.3125
AF8,0.32894736842105265,0.0,0.019736842105263157,0.0,0.0,0.0,0.32894736842105265,0.3223684210526316
