,Fp1,TP10,FT10,FC2,F8,AF7,AFz,AF8
Fp1,0.3352601156069364,0.0,0.005780346820809248,0.0,0.10404624277456648,0.03468208092485549,0.20809248554913296,0.31213872832369943
TP10,0.0,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.0,0.3137254901960784,0.0,0.0
FT10,0.05,0.13333333333333333,0.26666666666666666,0.15,0.0,0.2833333333333333,0.11666666666666667,0.0
FC2,0.0,0.21621621621621623,0.2702702702702703,0.24324324324324326,0.0,0.2702702702702703,0.0,0.0
F8,0.2318840579710145,0.0,0.0,0.0,0.36231884057971014,0.0,0.10144927536231885,0.30434782608695654
AF7,0.07407407407407407,0.12037037037037036,0.14814814814814814,0.08333333333333333,0.0,0.4444444444444444,0.1111111111111111,0.018518518518518517
AFz,0.28888888888888886,0.0,0.037037037037037035,0.0,0.06666666666666667,0.07407407407407407,0.2962962962962963,0.23703703703703705
AF8,0.3048780487804878,0.0,0.0,0.0,0.1402439024390244,0.0,0.17073170731707318,0.38414634146341464
