,Fp1,TP10,FT10,FC2,F8,AF7,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.292817679558011,0.0,0.30386740331491713,0.143646408839779,0.0,0.2596685082872928,0.0
FT10,0.0,0.0,0.6818181818181818,0.0,0.0,0.3181818181818182,0.0,0.0
FC2,0.0,0.29120879120879123,0.0,0.3076923076923077,0.14285714285714285,0.0,0.25824175824175827,0.0
F8,0.0,0.26,0.0,0.26,0.25,0.0,0.23,0.0
AF7,0.0,0.0,0.40625,0.0,0.0,0.5,0.09375,0.0
AFz,0.0,0.2756756756756757,0.0,0.2756756756756757,0.13513513513513514,0.005405405405405406,0.3081081081081081,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
