,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.5359001040582726,0.10926118626430802,0.055150884495317375,0.047866805411030174,0.054110301768990635,0.055150884495317375,0.13735691987513007,0.005202913631633715
frontalpole-rh,0.1881720430107527,0.7724014336917563,0.0,0.0035842293906810036,0.0,0.0,0.035842293906810034,0.0
fusiform-lh,0.03632478632478633,0.0,0.25783475783475784,0.17806267806267806,0.1987179487179487,0.2037037037037037,0.10042735042735043,0.02492877492877493
inferiortemporal-lh,0.03335750543872371,0.0014503263234227702,0.16823785351704135,0.3009427121102248,0.18129079042784627,0.18419144307469182,0.11240029006526468,0.018129079042784626
lingual-lh,0.031665611146295125,0.0,0.1779607346421786,0.17352754908169726,0.3280557314756175,0.21405953134895503,0.05573147561747942,0.018999366687777075
parahippocampal-lh,0.033663366336633666,0.0,0.19273927392739273,0.17953795379537954,0.2198019801980198,0.29504950495049503,0.058745874587458745,0.02046204620462046
temporalpole-lh,0.11171662125340599,0.01725703905540418,0.11898274296094459,0.13896457765667575,0.07266121707538602,0.07538601271571299,0.4550408719346049,0.009990917347865577
temporalpole-rh,0.012987012987012988,0.0,0.05627705627705628,0.03896103896103896,0.04040404040404041,0.046176046176046176,0.021645021645021644,0.7835497835497836
