,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,medialorbitofrontal-lh,parahippocampal-lh
bankssts-lh,0.5978947368421053,0.07578947368421053,0.0,0.16631578947368422,0.06947368421052631,0.0,0.042105263157894736,0.04842105263157895
entorhinal-lh,0.05738396624472574,0.44050632911392407,0.048945147679324896,0.053164556962025315,0.18649789029535865,0.06582278481012659,0.00590717299578059,0.14177215189873418
frontalpole-lh,0.0,0.07756563245823389,0.6026252983293556,0.06443914081145585,0.06801909307875895,0.10620525059665871,0.0,0.081145584725537
frontalpole-rh,0.16974972796517954,0.06528835690968444,0.06311207834602829,0.5342763873775843,0.03917301414581066,0.0,0.10772578890097932,0.020674646354733407
fusiform-lh,0.047021943573667714,0.1810344827586207,0.047021943573667714,0.023510971786833857,0.3738244514106583,0.08385579937304075,0.001567398119122257,0.2421630094043887
inferiortemporal-lh,0.0,0.08764044943820225,0.10224719101123596,0.0,0.11573033707865168,0.503370786516854,0.011235955056179775,0.1797752808988764
medialorbitofrontal-lh,0.0704,0.008,0.0,0.1744,0.0064,0.0096,0.7312,0.0
parahippocampal-lh,0.03335980937251787,0.13343923749007147,0.057188244638602066,0.011914217633042097,0.22954725972994441,0.1278792692613185,0.0,0.40667196187450355
