,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
entorhinal-lh,0.39745508982035926,0.038922155688622756,0.04116766467065868,0.25074850299401197,0.1062874251497006,0.13847305389221556,0.0029940119760479044,0.023952095808383235
frontalpole-lh,0.03557617942768755,0.4980665119876257,0.09744779582366589,0.019334880123743233,0.02397525135344161,0.026295436968290797,0.1430781129156999,0.15622583139984533
frontalpole-rh,0.055992141453831044,0.1237721021611002,0.43909626719056977,0.05108055009823183,0.004911591355599214,0.023575638506876228,0.15520628683693516,0.14636542239685657
fusiform-lh,0.21769573520050922,0.019732654360280075,0.032463399108847865,0.3717377466581795,0.13303628262253342,0.1839592616168046,0.016549968173138127,0.024824952259707194
inferiortemporal-lh,0.12347826086956522,0.025217391304347827,0.00608695652173913,0.18869565217391304,0.3991304347826087,0.20782608695652174,0.01217391304347826,0.03739130434782609
parahippocampal-lh,0.13587786259541984,0.02748091603053435,0.0183206106870229,0.1984732824427481,0.1687022900763359,0.3969465648854962,0.0183206106870229,0.03587786259541985
rostralanteriorcingulate-lh,0.0017605633802816902,0.16109154929577466,0.14788732394366197,0.02112676056338028,0.01056338028169014,0.022887323943661973,0.37411971830985913,0.2605633802816901
rostralanteriorcingulate-rh,0.019756838905775075,0.1519756838905775,0.11930091185410334,0.026595744680851064,0.029635258358662615,0.03419452887537994,0.22036474164133737,0.3981762917933131
