,Fp1,O2,TP10,T8,FT10,F4,Fp2,AF8
Fp1,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0
O2,0.0,0.7068965517241379,0.0,0.0,0.08620689655172414,0.0,0.0,0.20689655172413793
TP10,0.125,0.0,0.8125,0.0,0.0,0.0,0.0625,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.4375,0.0,0.0,0.4375,0.0,0.0,0.125
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0
AF8,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.47619047619047616
