,Fp1,T7,FT10,F4,F8,Fp2,AF7,AF4
Fp1,0.4146341463414634,0.0,0.0,0.0,0.0,0.43902439024390244,0.14634146341463414,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4146341463414634,0.0,0.0,0.0,0.0,0.43902439024390244,0.14634146341463414,0.0
AF7,0.35294117647058826,0.0,0.0,0.0,0.0,0.35294117647058826,0.29411764705882354,0.0
AF4,0.0,0.0,0.32142857142857145,0.0,0.0,0.0,0.0,0.6785714285714286
