,Fp1,F7,FT9,F8,Fp2,AF8,AF4,F2
Fp1,0.23333333333333334,0.0,0.18333333333333332,0.05,0.08333333333333333,0.1,0.16666666666666666,0.18333333333333332
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.16883116883116883,0.0,0.3116883116883117,0.0,0.012987012987012988,0.025974025974025976,0.15584415584415584,0.3246753246753247
F8,0.02,0.0,0.0,0.62,0.28,0.08,0.0,0.0
Fp2,0.075,0.0,0.0,0.4,0.375,0.15,0.0,0.0
AF8,0.16,0.0,0.0,0.24,0.32,0.28,0.0,0.0
AF4,0.20833333333333334,0.0,0.2708333333333333,0.0,0.0,0.020833333333333332,0.22916666666666666,0.2708333333333333
F2,0.15294117647058825,0.0,0.29411764705882354,0.0,0.011764705882352941,0.023529411764705882,0.1411764705882353,0.3764705882352941
