,FT9,FC1,TP9,Oz,Fp2,AF7,C1,P2
FT9,0.8787878787878788,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.17647058823529413,0.11274509803921569,0.18627450980392157,0.18137254901960784,0.18137254901960784,0.0,0.16176470588235295
TP9,0.03773584905660377,0.16352201257861634,0.20754716981132076,0.16352201257861634,0.1509433962264151,0.1509433962264151,0.0,0.12578616352201258
Oz,0.0,0.1125,0.071875,0.23125,0.23125,0.228125,0.0,0.125
Fp2,0.003134796238244514,0.10658307210031348,0.06583072100313479,0.21630094043887146,0.2413793103448276,0.23510971786833856,0.0,0.13166144200626959
AF7,0.0,0.10793650793650794,0.06666666666666667,0.21587301587301588,0.24126984126984127,0.23492063492063492,0.0,0.13333333333333333
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.14150943396226415,0.08018867924528301,0.18396226415094338,0.2028301886792453,0.19811320754716982,0.0,0.19339622641509435
