,FT9,FC1,TP9,Oz,Fp2,AF7,C1,P2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.6585365853658537,0.0,0.0,0.0,0.34146341463414637
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P2,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.48148148148148145
