,FT9,FC1,TP9,Oz,Fp2,AF7,C1,P2
FT9,0.4634146341463415,0.07317073170731707,0.0,0.2682926829268293,0.0,0.1951219512195122,0.0,0.0
FC1,0.16129032258064516,0.22580645161290322,0.0,0.25806451612903225,0.0967741935483871,0.25806451612903225,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Oz,0.203125,0.109375,0.0,0.453125,0.046875,0.1875,0.0,0.0
Fp2,0.0625,0.25,0.0,0.25,0.1875,0.25,0.0,0.0
AF7,0.2222222222222222,0.15555555555555556,0.0,0.28888888888888886,0.06666666666666667,0.26666666666666666,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
