,FT9,C4,FT10,FC6,F8,Fp2,AF7,AF4
FT9,0.4731182795698925,0.0,0.043010752688172046,0.0,0.03225806451612903,0.20430107526881722,0.24731182795698925,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.13333333333333333,0.0,0.4666666666666667,0.2222222222222222,0.0,0.0,0.0,0.17777777777777778
FC6,0.0,0.0,0.3333333333333333,0.3611111111111111,0.0,0.0,0.0,0.3055555555555556
F8,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0
Fp2,0.3220338983050847,0.0,0.0,0.0,0.05084745762711865,0.3050847457627119,0.3220338983050847,0.0
AF7,0.3333333333333333,0.0,0.0,0.0,0.045454545454545456,0.2878787878787879,0.3333333333333333,0.0
AF4,0.0,0.0,0.30303030303030304,0.36363636363636365,0.0,0.0,0.0,0.3333333333333333
