,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.42592592592592593,0.24074074074074073,0.0,0.018518518518518517,0.2962962962962963,0.0,0.0,0.018518518518518517
caudalmiddlefrontal-rh,0.3170731707317073,0.2926829268292683,0.0,0.024390243902439025,0.34146341463414637,0.0,0.0,0.024390243902439025
inferiorparietal-rh,0.0,0.0,0.6949152542372882,0.1864406779661017,0.0,0.0,0.0,0.11864406779661017
parstriangularis-rh,0.0,0.0,0.2391304347826087,0.5652173913043478,0.021739130434782608,0.0,0.0,0.17391304347826086
precentral-rh,0.2,0.17333333333333334,0.0,0.04,0.38666666666666666,0.0,0.16,0.04
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.7721518987341772,0.22784810126582278,0.0
superiortemporal-rh,0.010526315789473684,0.010526315789473684,0.0,0.0,0.11578947368421053,0.18947368421052632,0.6736842105263158,0.0
supramarginal-lh,0.0,0.0,0.16666666666666666,0.16666666666666666,0.037037037037037035,0.0,0.0,0.6296296296296297
