,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,precentral-rh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.2,0.1925925925925926,0.0,0.1925925925925926,0.17037037037037037,0.0,0.14074074074074075,0.1037037037037037
caudalmiddlefrontal-rh,0.2014388489208633,0.19424460431654678,0.0,0.19424460431654678,0.16546762589928057,0.0,0.14388489208633093,0.10071942446043165
inferiorparietal-rh,0.0,0.0,0.47368421052631576,0.0,0.0,0.5263157894736842,0.0,0.0
postcentral-rh,0.2014388489208633,0.19424460431654678,0.0,0.19424460431654678,0.16546762589928057,0.0,0.14388489208633093,0.10071942446043165
precentral-rh,0.19008264462809918,0.19008264462809918,0.0,0.19008264462809918,0.18181818181818182,0.0,0.1322314049586777,0.11570247933884298
superiorfrontal-rh,0.0,0.0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0
superiortemporal-rh,0.1826086956521739,0.1826086956521739,0.0,0.1826086956521739,0.1565217391304348,0.0,0.17391304347826086,0.12173913043478261
supramarginal-lh,0.1686746987951807,0.1686746987951807,0.0,0.1686746987951807,0.1686746987951807,0.0,0.1686746987951807,0.1566265060240964
