,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.265625,0.171875,0.0,0.2421875,0.078125,0.2421875,0.0,0.0
parsopercularis-lh,0.1746031746031746,0.30952380952380953,0.0,0.16666666666666666,0.07936507936507936,0.1984126984126984,0.07142857142857142,0.0
parstriangularis-rh,0.0,0.0,0.5106382978723404,0.0,0.0,0.0,0.0,0.48936170212765956
postcentral-rh,0.25806451612903225,0.16129032258064516,0.0,0.25,0.08064516129032258,0.25,0.0,0.0
rostralmiddlefrontal-lh,0.2037037037037037,0.2037037037037037,0.0,0.2037037037037037,0.18518518518518517,0.2037037037037037,0.0,0.0
superiorparietal-rh,0.2357142857142857,0.18571428571428572,0.0,0.22142857142857142,0.07142857142857142,0.25,0.03571428571428571,0.0
superiortemporal-lh,0.0,0.24390243902439024,0.0,0.0,0.0,0.0975609756097561,0.6585365853658537,0.0
superiortemporal-rh,0.0,0.0,0.32857142857142857,0.0,0.0,0.0,0.0,0.6714285714285714
