,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,precuneus-rh,superiorparietal-rh
cuneus-rh,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.11267605633802817,0.1267605633802817
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.140625,0.125,0.109375,0.125
lateraloccipital-rh,0.125,0.125,0.125,0.125,0.140625,0.125,0.109375,0.125
lingual-rh,0.125,0.125,0.125,0.125,0.140625,0.125,0.109375,0.125
pericalcarine-lh,0.125,0.125,0.125,0.125,0.14285714285714285,0.125,0.10714285714285714,0.125
pericalcarine-rh,0.125,0.125,0.125,0.125,0.140625,0.125,0.109375,0.125
precuneus-rh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.11428571428571428,0.12857142857142856,0.11428571428571428,0.12857142857142856
superiorparietal-rh,0.125,0.125,0.125,0.125,0.140625,0.125,0.109375,0.125
