,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
parsopercularis-lh,0.26171875,0.02734375,0.1484375,0.1484375,0.12890625,0.05078125,0.1484375,0.0859375
parstriangularis-rh,0.0945945945945946,0.33783783783783783,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946,0.0945945945945946
postcentral-lh,0.16071428571428573,0.03125,0.16517857142857142,0.16964285714285715,0.14732142857142858,0.05803571428571429,0.16964285714285715,0.09821428571428571
precentral-rh,0.15637860082304528,0.02880658436213992,0.15637860082304528,0.1934156378600823,0.13580246913580246,0.053497942386831275,0.18518518518518517,0.09053497942386832
rostralmiddlefrontal-lh,0.1274131274131274,0.02702702702702703,0.1274131274131274,0.1274131274131274,0.3281853281853282,0.05019305019305019,0.1274131274131274,0.08494208494208494
superiorparietal-lh,0.06735751295336788,0.03626943005181347,0.06735751295336788,0.06735751295336788,0.06735751295336788,0.3160621761658031,0.06735751295336788,0.31088082901554404
superiorparietal-rh,0.15019762845849802,0.02766798418972332,0.15019762845849802,0.18181818181818182,0.13043478260869565,0.05138339920948617,0.22134387351778656,0.08695652173913043
superiortemporal-lh,0.08979591836734693,0.02857142857142857,0.08979591836734693,0.08979591836734693,0.08979591836734693,0.24489795918367346,0.08979591836734693,0.27755102040816326
