,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
parsopercularis-lh,0.16371681415929204,0.030973451327433628,0.168141592920354,0.168141592920354,0.14601769911504425,0.05752212389380531,0.168141592920354,0.09734513274336283
parstriangularis-rh,0.12727272727272726,0.10909090909090909,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726
postcentral-lh,0.16071428571428573,0.03125,0.16517857142857142,0.16964285714285715,0.14732142857142858,0.05803571428571429,0.16964285714285715,0.09821428571428571
precentral-rh,0.15637860082304528,0.02880658436213992,0.15637860082304528,0.1934156378600823,0.13580246913580246,0.053497942386831275,0.18518518518518517,0.09053497942386832
rostralmiddlefrontal-lh,0.16019417475728157,0.03398058252427184,0.16019417475728157,0.16019417475728157,0.1553398058252427,0.06310679611650485,0.16019417475728157,0.10679611650485436
superiorparietal-lh,0.13402061855670103,0.07216494845360824,0.13402061855670103,0.13402061855670103,0.13402061855670103,0.12371134020618557,0.13402061855670103,0.13402061855670103
superiorparietal-rh,0.15702479338842976,0.028925619834710745,0.15702479338842976,0.19008264462809918,0.13636363636363635,0.05371900826446281,0.1859504132231405,0.09090909090909091
superiortemporal-lh,0.14666666666666667,0.04666666666666667,0.14666666666666667,0.14666666666666667,0.14666666666666667,0.08,0.14666666666666667,0.14
