,cuneus-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,pericalcarine-lh,temporalpole-lh
cuneus-lh,0.29923664122137406,0.0,0.0,0.1969465648854962,0.166412213740458,0.13282442748091602,0.20458015267175572,0.0
frontalpole-lh,0.0,0.8798076923076923,0.03365384615384615,0.009615384615384616,0.0,0.0,0.014423076923076924,0.0625
frontalpole-rh,0.0,0.029661016949152543,0.8813559322033898,0.0,0.0,0.0,0.0,0.08898305084745763
lateraloccipital-lh,0.17690058479532164,0.0014619883040935672,0.0,0.35233918128654973,0.1388888888888889,0.14327485380116958,0.1871345029239766,0.0
lingual-lh,0.16483516483516483,0.0,0.0,0.14285714285714285,0.31868131868131866,0.20565149136577707,0.16797488226059654,0.0
parahippocampal-lh,0.12229102167182662,0.0,0.0,0.1393188854489164,0.20278637770897834,0.3653250773993808,0.17027863777089783,0.0
pericalcarine-lh,0.16223776223776223,0.005594405594405594,0.0,0.16503496503496504,0.14545454545454545,0.16503496503496504,0.3356643356643357,0.02097902097902098
temporalpole-lh,0.0,0.05726872246696035,0.09251101321585903,0.0,0.0,0.0,0.028634361233480177,0.8215859030837004
