,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.670605612998523,0.206794682422452,0.0,0.0,0.0,0.0,0.07090103397341212,0.051698670605613
frontalpole-rh,0.22596153846153846,0.6458333333333334,0.0,0.0,0.0,0.014423076923076924,0.07532051282051282,0.038461538461538464
isthmuscingulate-rh,0.0,0.0,0.6479514415781487,0.036418816388467376,0.05614567526555387,0.23520485584218512,0.0,0.024279210925644917
parahippocampal-rh,0.0,0.0,0.05919661733615222,0.773784355179704,0.1331923890063425,0.03382663847780127,0.0,0.0
pericalcarine-lh,0.0,0.0,0.09433962264150944,0.12641509433962264,0.7245283018867924,0.04905660377358491,0.0,0.005660377358490566
pericalcarine-rh,0.0,0.012433392539964476,0.23978685612788633,0.04085257548845471,0.0586145648312611,0.6287744227353463,0.0,0.019538188277087035
rostralanteriorcingulate-rh,0.09330628803245436,0.09533468559837728,0.0,0.0,0.0,0.0,0.7545638945233266,0.056795131845841784
temporalpole-lh,0.07990867579908675,0.0593607305936073,0.02968036529680365,0.0,0.01141552511415525,0.02511415525114155,0.06621004566210045,0.728310502283105
