,bankssts-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh
bankssts-lh,0.5606936416184971,0.06936416184971098,0.05973025048169557,0.03275529865125241,0.007707129094412331,0.09633911368015415,0.08863198458574181,0.08477842003853564
frontalpole-rh,0.10152284263959391,0.36548223350253806,0.07614213197969544,0.025380710659898477,0.0,0.10152284263959391,0.10913705583756345,0.22081218274111675
fusiform-lh,0.03143585386576041,0.025488530161427356,0.21495327102803738,0.17926932880203908,0.17757009345794392,0.17247238742565846,0.17332200509770604,0.025488530161427356
lingual-lh,0.015625,0.009191176470588236,0.20128676470588236,0.22150735294117646,0.19301470588235295,0.17371323529411764,0.17647058823529413,0.009191176470588236
parahippocampal-lh,0.008875739644970414,0.0,0.21203155818540434,0.20216962524654833,0.23767258382642997,0.1755424063116371,0.16370808678500987,0.0
parahippocampal-rh,0.04351610095735422,0.031331592689295036,0.17493472584856398,0.1566579634464752,0.15230635335073978,0.24804177545691905,0.15404699738903394,0.0391644908616188
pericalcarine-lh,0.05049594229035167,0.03606853020739405,0.1776375112714157,0.1623083859332732,0.13976555455365194,0.1550946798917944,0.23985572587917042,0.0387736699729486
rostralanteriorcingulate-lh,0.12464589235127478,0.2237960339943343,0.08498583569405099,0.028328611898016998,0.0,0.13314447592067988,0.12181303116147309,0.28328611898017
