,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.6395173453996983,0.027149321266968326,0.027149321266968326,0.0196078431372549,0.03167420814479638,0.03619909502262444,0.10558069381598793,0.11312217194570136
frontalpole-lh,0.032692307692307694,0.6211538461538462,0.11923076923076924,0.015384615384615385,0.0,0.032692307692307694,0.046153846153846156,0.1326923076923077
frontalpole-rh,0.020114942528735632,0.09913793103448276,0.7068965517241379,0.007183908045977011,0.0,0.05459770114942529,0.06321839080459771,0.04885057471264368
isthmuscingulate-rh,0.03359683794466403,0.019762845849802372,0.005928853754940711,0.5474308300395256,0.08695652173913043,0.2490118577075099,0.019762845849802372,0.037549407114624504
pericalcarine-lh,0.05343511450381679,0.0,0.0,0.0916030534351145,0.7430025445292621,0.07633587786259542,0.0,0.035623409669211195
pericalcarine-rh,0.04697986577181208,0.028523489932885907,0.06879194630872483,0.20302013422818793,0.06208053691275168,0.5570469798657718,0.0,0.03355704697986577
rostralanteriorcingulate-rh,0.11151079136690648,0.050359712230215826,0.08992805755395683,0.014388489208633094,0.0,0.0,0.7140287769784173,0.019784172661870502
temporalpole-lh,0.12614259597806216,0.11882998171846434,0.05850091407678245,0.027422303473491772,0.018281535648994516,0.029250457038391225,0.012797074954296161,0.6087751371115173
