,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.12269938650306748,0.12883435582822086,0.12883435582822086,0.12883435582822086,0.12883435582822086,0.12883435582822086,0.12883435582822086,0.10429447852760736
frontalpole-lh,0.08695652173913043,0.14782608695652175,0.15217391304347827,0.15217391304347827,0.09565217391304348,0.15217391304347827,0.1391304347826087,0.07391304347826087
frontalpole-rh,0.06802721088435375,0.11564625850340136,0.24489795918367346,0.15306122448979592,0.07482993197278912,0.17687074829931973,0.10884353741496598,0.05782312925170068
lateralorbitofrontal-lh,0.07633587786259542,0.1297709923664122,0.17557251908396945,0.1717557251908397,0.08396946564885496,0.17557251908396945,0.12213740458015267,0.0648854961832061
paracentral-rh,0.11494252873563218,0.13218390804597702,0.13218390804597702,0.13218390804597702,0.12643678160919541,0.13218390804597702,0.13218390804597702,0.09770114942528736
rostralanteriorcingulate-lh,0.07272727272727272,0.12363636363636364,0.19272727272727272,0.16363636363636364,0.08,0.1890909090909091,0.11636363636363636,0.06181818181818182
rostralmiddlefrontal-lh,0.08968609865470852,0.14798206278026907,0.14798206278026907,0.14798206278026907,0.09865470852017937,0.14798206278026907,0.14349775784753363,0.07623318385650224
superiorparietal-lh,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.1258741258741259,0.11888111888111888
