,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.13746223564954682,0.13746223564954682,0.10120845921450151,0.12537764350453173,0.13444108761329304,0.1163141993957704,0.11027190332326284,0.13746223564954682
frontalpole-lh,0.1375186846038864,0.14050822122571002,0.10014947683109118,0.12406576980568013,0.13303437967115098,0.11509715994020926,0.10911808669656203,0.14050822122571002
frontalpole-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lateralorbitofrontal-lh,0.13078149920255183,0.13078149920255183,0.10685805422647528,0.13078149920255183,0.13078149920255183,0.12280701754385964,0.11642743221690591,0.13078149920255183
paracentral-rh,0.13496932515337423,0.13496932515337423,0.10276073619631902,0.1273006134969325,0.13496932515337423,0.11809815950920245,0.11196319018404909,0.13496932515337423
rostralanteriorcingulate-lh,0.12751677852348994,0.12751677852348994,0.11241610738255034,0.12751677852348994,0.12751677852348994,0.12751677852348994,0.12248322147651007,0.12751677852348994
rostralmiddlefrontal-lh,0.12609457092819615,0.12609457092819615,0.11733800350262696,0.12609457092819615,0.12609457092819615,0.12609457092819615,0.12609457092819615,0.12609457092819615
superiorparietal-lh,0.13670133729569092,0.1411589895988113,0.09955423476968796,0.12332838038632987,0.13224368499257058,0.11441307578008915,0.10846953937592868,0.14413075780089152
