,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.26061493411420206,0.0,0.17569546120058566,0.20937042459736457,0.16251830161054173,0.0,0.0,0.191800878477306
frontalpole-lh,0.0,0.3793103448275862,0.2413793103448276,0.0,0.0,0.0,0.3793103448275862,0.0
frontalpole-rh,0.16877637130801687,0.057665260196905765,0.2250351617440225,0.16877637130801687,0.15330520393811534,0.0,0.057665260196905765,0.16877637130801687
lateralorbitofrontal-lh,0.2218798151001541,0.0,0.18489984591679506,0.22033898305084745,0.17103235747303544,0.0,0.0,0.20184899845916796
medialorbitofrontal-rh,0.2007168458781362,0.0,0.1989247311827957,0.2007168458781362,0.1989247311827957,0.0,0.0,0.2007168458781362
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.36813186813186816,0.23076923076923078,0.0,0.0,0.0,0.4010989010989011,0.0
rostralanteriorcingulate-rh,0.2108626198083067,0.0,0.19169329073482427,0.2108626198083067,0.17731629392971246,0.0,0.0,0.20926517571884984
