,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.13485113835376533,0.1330998248686515,0.09982486865148861,0.1138353765323993,0.13485113835376533,0.12084063047285463,0.12784588441331,0.13485113835376533
frontalpole-lh,0.13297872340425532,0.13297872340425532,0.10106382978723404,0.11524822695035461,0.13297872340425532,0.12234042553191489,0.12943262411347517,0.13297872340425532
frontalpole-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lateralorbitofrontal-lh,0.12673267326732673,0.12673267326732673,0.11287128712871287,0.12673267326732673,0.12673267326732673,0.12673267326732673,0.12673267326732673,0.12673267326732673
paracentral-rh,0.13356164383561644,0.13013698630136986,0.0976027397260274,0.1113013698630137,0.1421232876712329,0.11815068493150685,0.125,0.1421232876712329
rostralanteriorcingulate-lh,0.12830188679245283,0.12830188679245283,0.10754716981132076,0.12264150943396226,0.12830188679245283,0.12830188679245283,0.12830188679245283,0.12830188679245283
rostralmiddlefrontal-lh,0.1306715063520871,0.1306715063520871,0.10344827586206896,0.11796733212341198,0.1306715063520871,0.12522686025408347,0.1306715063520871,0.1306715063520871
superiorparietal-lh,0.1319796954314721,0.12859560067681894,0.09644670050761421,0.10998307952622674,0.14213197969543148,0.116751269035533,0.12351945854483926,0.1505922165820643
