,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2497261774370208,0.19715224534501644,0.0,0.0,0.19715224534501644,0.0,0.22562979189485213,0.1303395399780942
frontalpole-rh,0.22195121951219512,0.22195121951219512,0.0,0.0,0.20609756097560974,0.0,0.20121951219512196,0.14878048780487804
fusiform-lh,0.0,0.0,0.32919254658385094,0.327639751552795,0.0,0.3245341614906832,0.018633540372670808,0.0
lingual-lh,0.0,0.0,0.3265625,0.3296875,0.0,0.3296875,0.0140625,0.0
medialorbitofrontal-rh,0.22304832713754646,0.2057001239157373,0.0,0.0,0.22057001239157373,0.0,0.21313506815365552,0.137546468401487
parahippocampal-lh,0.0,0.0,0.3264984227129338,0.32965299684542587,0.0,0.33280757097791797,0.011041009463722398,0.0
rostralanteriorcingulate-lh,0.22519509476031216,0.18171683389074694,0.01560758082497213,0.012263099219620958,0.189520624303233,0.010033444816053512,0.25195094760312153,0.11371237458193979
rostralanteriorcingulate-rh,0.20648464163822525,0.21160409556313994,0.0,0.0,0.19283276450511946,0.0,0.17747440273037543,0.21160409556313994
