,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.7274167987321711,0.011093502377179081,0.0,0.0,0.0554675118858954,0.09984152139461172,0.039619651347068144,0.06656101426307448
frontalpole-lh,0.014354066985645933,0.8660287081339713,0.001594896331738437,0.007974481658692184,0.08771929824561403,0.009569377990430622,0.0,0.012759170653907496
frontalpole-rh,0.0,0.003745318352059925,0.6242197253433208,0.046192259675405745,0.06117353308364544,0.132334581772784,0.06117353308364544,0.07116104868913857
parahippocampal-rh,0.0,0.004885993485342019,0.07003257328990228,0.752442996742671,0.06514657980456026,0.0,0.10749185667752444,0.0
rostralanteriorcingulate-lh,0.058823529411764705,0.08333333333333333,0.06699346405228758,0.058823529411764705,0.6209150326797386,0.06372549019607843,0.04738562091503268,0.0
rostralanteriorcingulate-rh,0.0891089108910891,0.011315417256011316,0.14427157001414428,0.0,0.06364922206506365,0.57991513437058,0.06364922206506365,0.04809052333804809
temporalpole-lh,0.031315240083507306,0.0,0.0511482254697286,0.07411273486430063,0.028183716075156576,0.04488517745302714,0.6659707724425887,0.10438413361169102
temporalpole-rh,0.0556792873051225,0.0066815144766146995,0.061247216035634745,0.0,0.0,0.042316258351893093,0.1091314031180401,0.7249443207126949
