,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.5222222222222223,0.19444444444444445,0.14583333333333334,0.02361111111111111,0.001388888888888889,0.025,0.044444444444444446,0.043055555555555555
frontalpole-rh,0.14468085106382977,0.5010638297872341,0.07021276595744681,0.005319148936170213,0.05638297872340425,0.12234042553191489,0.059574468085106386,0.04042553191489362
medialorbitofrontal-lh,0.11273957158962795,0.07215332581736189,0.5400225479143179,0.002254791431792559,0.16459977452085683,0.0033821871476888386,0.03494926719278467,0.06989853438556934
parahippocampal-rh,0.034653465346534656,0.00825082508250825,0.006600660066006601,0.9356435643564357,0.0,0.0,0.01485148514851485,0.0
parsorbitalis-lh,0.0,0.05894736842105263,0.15157894736842106,0.0,0.6326315789473684,0.049473684210526316,0.05368421052631579,0.05368421052631579
rostralanteriorcingulate-rh,0.03235294117647059,0.17058823529411765,0.0014705882352941176,0.0,0.06764705882352941,0.5941176470588235,0.07941176470588235,0.054411764705882354
temporalpole-lh,0.0392156862745098,0.06928104575163399,0.04183006535947712,0.009150326797385621,0.058823529411764705,0.07058823529411765,0.6967320261437908,0.01437908496732026
temporalpole-rh,0.035386631716906945,0.04456094364351245,0.06815203145478375,0.0,0.06684141546526867,0.04849279161205767,0.014416775884665793,0.7221494102228048
