,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.36237623762376237,0.06798679867986798,0.11155115511551156,0.17095709570957096,0.11749174917491749,0.048184818481848184,0.11353135313531353,0.007920792079207921
frontalpole-rh,0.062192118226600986,0.3183497536945813,0.11391625615763547,0.08251231527093596,0.14655172413793102,0.1724137931034483,0.08066502463054187,0.023399014778325122
lateralorbitofrontal-rh,0.10253388332351208,0.11844431349440189,0.26812021213906895,0.11844431349440189,0.1502651738361815,0.12197996464348851,0.07778432527990571,0.04242781378903948
medialorbitofrontal-lh,0.153184165232358,0.08261617900172118,0.12105565117613311,0.31841652323580033,0.11417096959265634,0.06540447504302926,0.11990820424555364,0.025243832472748137
medialorbitofrontal-rh,0.09906759906759907,0.1451048951048951,0.1381118881118881,0.10431235431235432,0.2703962703962704,0.0944055944055944,0.12237762237762238,0.026223776223776224
parsorbitalis-rh,0.047650130548302874,0.1866840731070496,0.13120104438642297,0.07571801566579635,0.10443864229765012,0.3453002610966057,0.07506527415143603,0.033942558746736295
rostralanteriorcingulate-lh,0.12159174649963155,0.10464259395725865,0.09285187914517318,0.1518054532056006,0.16212232866617537,0.08621960206337509,0.28076639646278556,0.0
temporalpole-rh,0.02540106951871658,0.053475935828877004,0.09491978609625669,0.06417112299465241,0.05748663101604278,0.06951871657754011,0.0,0.6350267379679144
