,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5322723253757736,0.11936339522546419,0.053934571175950484,0.08753315649867374,0.09018567639257294,0.03359858532272325,0.03978779840848806,0.04332449160035367
frontalpole-rh,0.1589189189189189,0.47783783783783784,0.057297297297297295,0.01945945945945946,0.04756756756756757,0.02702702702702703,0.11459459459459459,0.0972972972972973
fusiform-lh,0.04992076069730586,0.039619651347068144,0.49524564183835185,0.0,0.018225039619651346,0.3328050713153724,0.05309033280507131,0.011093502377179081
lateralorbitofrontal-lh,0.10650887573964497,0.01775147928994083,0.0,0.4911242603550296,0.35976331360946745,0.0,0.0,0.02485207100591716
medialorbitofrontal-lh,0.09664292980671414,0.038657171922685654,0.0254323499491353,0.2990844354018311,0.4883011190233978,0.0,0.04781281790437437,0.004069175991861648
parahippocampal-lh,0.0338680926916221,0.0213903743315508,0.357397504456328,0.0,0.0,0.5347593582887701,0.035650623885918005,0.01693404634581105
rostralanteriorcingulate-lh,0.06578947368421052,0.12440191387559808,0.07535885167464115,0.0,0.05741626794258373,0.050239234449760764,0.5358851674641149,0.09090909090909091
rostralanteriorcingulate-rh,0.067816091954023,0.1103448275862069,0.013793103448275862,0.028735632183908046,0.006896551724137931,0.022988505747126436,0.09885057471264368,0.6505747126436782
