,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.18181818181818182,0.08288770053475936,0.18449197860962566,0.16042780748663102,0.13368983957219252,0.09358288770053476,0.16310160427807488,0.0
frontalpole-rh,0.05202312138728324,0.2504816955684008,0.11753371868978806,0.036608863198458574,0.14836223506743737,0.23121387283236994,0.0905587668593449,0.07321772639691715
lateralorbitofrontal-rh,0.09859154929577464,0.1,0.2676056338028169,0.10140845070422536,0.14366197183098592,0.14084507042253522,0.09014084507042254,0.057746478873239436
medialorbitofrontal-lh,0.1679790026246719,0.06036745406824147,0.2047244094488189,0.24671916010498687,0.11023622047244094,0.07086614173228346,0.13910761154855644,0.0
medialorbitofrontal-rh,0.07917383820998279,0.14802065404475043,0.16523235800344235,0.06540447504302926,0.19793459552495696,0.17555938037865748,0.11359724612736662,0.055077452667814115
parsorbitalis-rh,0.05057096247960848,0.20228384991843393,0.1468189233278956,0.037520391517128875,0.1566068515497553,0.2463295269168026,0.08319738988580751,0.0766721044045677
rostralanteriorcingulate-lh,0.13043478260869565,0.11670480549199085,0.13729977116704806,0.11212814645308924,0.16018306636155608,0.12585812356979406,0.21739130434782608,0.0
temporalpole-rh,0.0,0.14285714285714285,0.13214285714285715,0.0035714285714285713,0.10714285714285714,0.175,0.0,0.4392857142857143
