,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.33607520564042304,0.11897767332549941,0.10517038777908343,0.07314923619271445,0.07314923619271445,0.09165687426556991,0.12867215041128086,0.07314923619271445
frontalpole-rh,0.15393474088291748,0.30441458733205373,0.07523992322456814,0.07178502879078695,0.10095969289827256,0.061036468330134354,0.17735124760076776,0.05527831094049904
insula-lh,0.1874356333676622,0.10401647785787847,0.5298661174047374,0.0,0.0,0.0,0.17868177136972194,0.0
insula-rh,0.07970550576184379,0.05857874519846351,0.0,0.2832906530089629,0.22855313700384122,0.13124199743918052,0.0,0.21862996158770806
lateralorbitofrontal-rh,0.06645316253002402,0.06938884440886042,0.0,0.19268748331998933,0.28022417934347477,0.1638644248732319,0.0,0.22738190552441953
rostralanteriorcingulate-lh,0.1099290780141844,0.055673758865248224,0.0,0.14609929078014183,0.2170212765957447,0.2450354609929078,0.008865248226950355,0.2173758865248227
rostralanteriorcingulate-rh,0.2297154899894626,0.24394099051633297,0.17966280295047418,0.0,0.0,0.013171759747102213,0.333508956796628,0.0
temporalpole-rh,0.06988492843109739,0.039854055571147906,0.0,0.19113106932360371,0.23800168397417906,0.17260735335391525,0.0,0.2885209093460567
