,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-lh,rostralanteriorcingulate-lh
frontalpole-lh,0.42178889359898264,0.0,0.0,0.0,0.26875794828317084,0.23611699872827469,0.0,0.07333615938957186
frontalpole-rh,0.0,0.5541237113402062,0.10115979381443299,0.0,0.003865979381443299,0.0,0.09729381443298969,0.24355670103092783
fusiform-lh,0.0,0.07776717557251908,0.4198473282442748,0.0,0.1269083969465649,0.006679389312977099,0.3687977099236641,0.0
insula-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.20767195767195767,0.0026455026455026454,0.08862433862433862,0.0,0.375,0.21362433862433863,0.08928571428571429,0.023148148148148147
lateraloccipital-rh,0.24425795053003532,0.0,0.007067137809187279,0.0,0.2857773851590106,0.44081272084805656,0.021643109540636044,0.00044169611307420494
parahippocampal-lh,0.0,0.0710728836577637,0.3490267089180625,0.0,0.1213218650973291,0.02127659574468085,0.43730194658216387,0.0
rostralanteriorcingulate-lh,0.12193412754029433,0.2641906096706377,0.0,0.0,0.050455501051156273,0.002102312543798178,0.0,0.5613174491941135
