,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.17506590169018452,0.11583191192432936,0.09179717785703209,0.07629089781361452,0.14234765079857342,0.1656070708636998,0.09955031787874088,0.1335090711738254
frontalpole-rh,0.12404643449419568,0.19519071310116087,0.08756218905472637,0.1474295190713101,0.10912106135986734,0.12388059701492538,0.10530679933665009,0.10746268656716418
isthmuscingulate-rh,0.12639561828523277,0.11291341900147461,0.23657046555719402,0.07857594270065305,0.09311143880345481,0.12829155255951127,0.11354539709290078,0.11059616599957868
lateralorbitofrontal-rh,0.10127624536846438,0.1821737340469329,0.07554549197200494,0.23137093454096336,0.10127624536846438,0.10127624536846438,0.10580485796624126,0.10127624536846438
medialorbitofrontal-lh,0.15944055944055943,0.11363636363636363,0.07587412587412587,0.08601398601398601,0.18583916083916083,0.156993006993007,0.09195804195804196,0.13024475524475523
medialorbitofrontal-rh,0.16752941176470587,0.11686274509803922,0.09427450980392157,0.07717647058823529,0.14180392156862745,0.17145098039215687,0.09788235294117648,0.13301960784313727
rostralanteriorcingulate-lh,0.13527075057495297,0.1329709387413757,0.11143633702697052,0.1078820823750784,0.11122726322391804,0.13171649592306084,0.144051850303157,0.1254442818314865
rostralanteriorcingulate-rh,0.15199572344975054,0.11457590876692801,0.0921240199572345,0.08766928011404133,0.133464005702067,0.1496792587312901,0.10584461867426942,0.1646471846044191
