,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.13821138211382114,0.11382113821138211,0.10569105691056911,0.11382113821138211,0.12195121951219512,0.14634146341463414,0.14634146341463414,0.11382113821138211
parstriangularis-rh,0.13043478260869565,0.12173913043478261,0.11304347826086956,0.12173913043478261,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.12173913043478261
superiorfrontal-lh,0.12612612612612611,0.12612612612612611,0.11711711711711711,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611,0.12612612612612611
superiorparietal-lh,0.13043478260869565,0.12173913043478261,0.11304347826086956,0.12173913043478261,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.12173913043478261
superiorparietal-rh,0.13559322033898305,0.11864406779661017,0.11016949152542373,0.11864406779661017,0.1271186440677966,0.13559322033898305,0.13559322033898305,0.11864406779661017
superiortemporal-lh,0.13821138211382114,0.11382113821138211,0.10569105691056911,0.11382113821138211,0.12195121951219512,0.14634146341463414,0.14634146341463414,0.11382113821138211
superiortemporal-rh,0.13821138211382114,0.11382113821138211,0.10569105691056911,0.11382113821138211,0.12195121951219512,0.14634146341463414,0.14634146341463414,0.11382113821138211
supramarginal-lh,0.13043478260869565,0.12173913043478261,0.11304347826086956,0.12173913043478261,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.12173913043478261
