,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.15384615384615385,0.15384615384615385,0.009615384615384616,0.14423076923076922,0.125,0.1346153846153846,0.11538461538461539,0.16346153846153846
inferiorparietal-rh,0.15384615384615385,0.15384615384615385,0.009615384615384616,0.14423076923076922,0.125,0.1346153846153846,0.11538461538461539,0.16346153846153846
parsopercularis-lh,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
parstriangularis-rh,0.1553398058252427,0.1553398058252427,0.009708737864077669,0.14563106796116504,0.1262135922330097,0.13592233009708737,0.11650485436893204,0.1553398058252427
superiorfrontal-rh,0.14583333333333334,0.14583333333333334,0.010416666666666666,0.14583333333333334,0.13541666666666666,0.14583333333333334,0.125,0.14583333333333334
superiortemporal-lh,0.15,0.15,0.01,0.15,0.13,0.14,0.12,0.15
superiortemporal-rh,0.14285714285714285,0.14285714285714285,0.01098901098901099,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13186813186813187,0.14285714285714285
supramarginal-lh,0.14545454545454545,0.14545454545454545,0.00909090909090909,0.13636363636363635,0.11818181818181818,0.12727272727272726,0.10909090909090909,0.20909090909090908
