,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.14655172413793102,0.14080459770114942,0.08620689655172414,0.12931034482758622,0.13793103448275862,0.13793103448275862,0.13218390804597702,0.08908045977011494
inferiorparietal-rh,0.1416184971098266,0.1416184971098266,0.08670520231213873,0.1329479768786127,0.13583815028901733,0.13872832369942195,0.1329479768786127,0.08959537572254335
parsopercularis-lh,0.13414634146341464,0.12601626016260162,0.17886178861788618,0.11382113821138211,0.13414634146341464,0.13008130081300814,0.13008130081300814,0.052845528455284556
parstriangularis-rh,0.1398176291793313,0.14285714285714285,0.08206686930091185,0.14285714285714285,0.1337386018237082,0.13677811550151975,0.13069908814589665,0.0911854103343465
superiorfrontal-rh,0.1436950146627566,0.1378299120234604,0.08797653958944282,0.13196480938416422,0.14076246334310852,0.14076246334310852,0.1348973607038123,0.08211143695014662
superiortemporal-lh,0.14244186046511628,0.13953488372093023,0.0872093023255814,0.13372093023255813,0.13953488372093023,0.13953488372093023,0.13372093023255813,0.08430232558139535
superiortemporal-rh,0.14029850746268657,0.1373134328358209,0.08955223880597014,0.13134328358208955,0.14328358208955225,0.14029850746268657,0.1373134328358209,0.08059701492537313
supramarginal-lh,0.13488372093023257,0.13953488372093023,0.046511627906976744,0.13488372093023257,0.12558139534883722,0.13023255813953488,0.12093023255813953,0.16744186046511628
