,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.27701342281879193,0.0,0.0,0.02197986577181208,0.027348993288590605,0.010906040268456376,0.0,0.0,0.021476510067114093,0.0,0.010738255033557046,0.0,0.0,0.0006711409395973154,0.005369127516778523,0.016778523489932886,0.0,0.0,0.008221476510067114,0.014261744966442953,0.0,0.0,0.0,0.0,0.042281879194630875,0.0006711409395973154,0.0,0.0,0.0,0.0,0.21325503355704697,0.07114093959731543,0.0,0.04748322147651007,0.0,0.0,0.009899328859060403,0.0,0.0,0.0,0.016107382550335572,0.0,0.032214765100671144,0.01191275167785235,0.0005033557046979866,0.029697986577181208,0.0,0.0,0.0,0.0,0.0,0.0,0.00587248322147651,0.006711409395973154,0.0,0.003355704697986577,0.0,0.015604026845637584,0.03271812080536913,0.0,0.013926174496644295,0.031879194630872486
Fz,0.0,0.13649912632336314,0.031966286360365914,0.0,0.002877993627299825,0.0,0.0655771405077603,0.0,0.0,0.034433138040908626,0.0,0.0,0.0,0.03350806866070511,0.0,0.0,0.0,0.0,0.0007194984068249563,0.00596155822797821,0.05180388529139685,0.0,0.0,0.0,0.019118100524205983,0.0,0.0067838421214924454,0.026415870079144824,0.04265597697605098,0.036488847774694216,0.0,0.0,0.07379997944290266,0.0,0.0,0.010586905128995785,0.0,0.07328605200945626,0.0,0.04974817555761127,0.022818378045020044,0.05663480316579299,0.0,0.0,0.019837598931030938,0.0,0.02559358618563059,0.0,0.0032891355740569434,0.0,0.020454311851166616,0.0,0.04193647856922603,0.0031863500873676636,0.022921163531709324,0.022407236098262926,0.020968239284613013,0.0,0.034433138040908626,0.0,0.0,0.0032891355740569434
F3,0.0,0.06032619375122814,0.20377284338769897,0.01906071919827078,0.003930045195519749,0.0,0.07231283159756337,0.0,0.0,0.034584397720573784,0.0,0.0,0.0,0.04008646099430144,0.0,0.0,0.0,0.0049125564943996855,0.0,0.009825112988799371,0.04519551974847711,0.0,0.0,0.0,0.003930045195519749,0.0,0.02731381410886225,0.0359599135390057,0.06916879544114757,0.020239732756926705,0.0,0.0,0.04519551974847711,0.0,0.0,0.024759284731774415,0.0,0.04264099037138927,0.0,0.026724307329534288,0.008842601689919434,0.020239732756926705,0.0,0.0,0.02888583218707015,0.017292198860286892,0.05796816663391629,0.0,0.0,0.0,0.0029475338966398115,0.0,0.014541167223423069,0.0,0.023187266653566515,0.0,0.015916683041854982,0.0,0.020239732756926705,0.0,0.0,0.0
F7,0.024017873766523926,0.0,0.018059951591882333,0.2329175200148948,0.10668404393967604,0.0,0.0,0.002792776019363247,0.0441258611059393,0.0,0.0,0.0,0.0,0.0,0.01824613665983988,0.011171104077452988,0.0,0.0,0.01917706199962763,0.028113945261590022,0.0,0.023831688698566375,0.0,0.0,0.0,0.0,0.0,0.030534351145038167,0.02010798733941538,0.004282256563023646,0.03034816607708062,0.07168125116365667,0.0,0.0459877117855148,0.0,0.0,0.0,0.0,0.0,0.0,0.032768571960528764,0.0,0.018059951591882333,0.027183019921802273,0.0,0.01824613665983988,0.00837832805808974,0.00930925339787749,0.0053993669707689445,0.010240178737665239,0.0,0.0,0.0,0.0,0.0,0.0,0.0013032954757028485,0.08638987153230311,0.0,0.01731521132005213,0.033327127164401414,0.0
FT9,0.02583854918953619,0.004814636494944632,0.0035307334296260633,0.09163858128711282,0.19419033862943347,0.0,0.0,0.0,0.03803562831006259,0.0008024394158241052,0.0,0.002728294013801958,0.0,0.0,0.015727812550152463,0.009629272989889264,0.0,0.0,0.04830685283261114,0.07093564435885091,0.0,0.0,0.008826833574065157,0.0,0.0,0.0,0.0,0.02278927940940459,0.031455625100304925,0.0,0.031295137217140105,0.08104638099823464,0.0,0.03643074947841438,0.0,0.0,0.0,0.0,0.0,0.009468785106724442,0.03787514042689777,0.0,0.0,0.038517091959557055,0.017493179264965495,0.0,0.01636976408281175,0.008024394158241053,0.0,0.0,0.0,0.0,0.0011234151821537474,0.0,0.0,0.020381961161932274,0.0,0.04750441341678703,0.0,0.05231904991173166,0.03290001604878832,0.0
FC5,0.01947108398721302,0.0,0.0,0.0,0.0,0.25719267654751526,0.0,0.06480674222609706,0.0,0.0,0.015402499273467015,0.0,0.027608253414705027,0.0,0.0,0.03632664922987504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04388259226968905,0.06625980819529206,0.023539668700959023,0.0,0.0,0.0,0.0017436791630340018,0.0,0.0,0.0,0.0921243824469631,0.0,0.020924149956408022,0.0,0.02964254577157803,0.0,0.0,0.0,0.0979366463237431,0.0,0.0,0.03138622493461203,0.0,0.0008718395815170009,0.004940424295263005,0.06509735541993607,0.0,0.0,0.0,0.0014530659691950015,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,0.031095611740773032,0.05928509154315606
FC1,0.0,0.07019867549668875,0.04083885209713024,0.0,0.0,0.0,0.14381898454746136,0.0,0.0,0.02836644591611479,0.0,0.0,0.0,0.05518763796909492,0.0,0.0,0.0,0.0033112582781456954,0.0,0.0,0.06280353200883002,0.0,0.022737306843267108,0.0,0.024944812362030905,0.0,0.015894039735099338,0.02803532008830022,0.04900662251655629,0.048454746136865345,0.0,0.0,0.05077262693156733,0.0,0.0,0.018984547461368653,0.0,0.06754966887417219,0.0,0.03598233995584989,0.004856512141280353,0.05860927152317881,0.0,0.0,0.013686534216335542,0.0,0.0017660044150110375,0.0,0.013576158940397352,0.0,0.014679911699779249,0.0,0.025386313465783666,0.0,0.025165562913907286,0.017218543046357615,0.009713024282560706,0.0,0.04315673289183223,0.0,0.0,0.005298013245033113
C3,0.0,0.0,0.0,0.005156202608431908,0.0,0.06824385805277525,0.0,0.25690021231422505,0.0,0.029420685471640885,0.044282681225356384,0.0,0.047619047619047616,0.0,0.0,0.03700333636639369,0.01091901728844404,0.0018198362147406734,0.040339702760084924,0.0,0.013952077646345162,0.0,0.0,0.03184713375796178,0.008492569002123142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051865332120109194,0.0670306339096148,0.0,0.0,0.0791628753412193,0.0,0.0,0.0,0.029420685471640885,0.0,0.0,0.016075219896875947,0.0,0.0,0.0,0.15498938428874734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00545950864422202,0.0
T7,0.022768341163715216,0.0,0.0,0.04282616552222624,0.04282616552222624,0.0,0.0,0.0,0.2459342247921937,0.0,0.0,0.0,0.0,0.0,0.032706902782797254,0.01084206722081677,0.030357788218286955,0.019335019877123237,0.08782074448861583,0.030357788218286955,0.0,0.0,0.0,0.016805204192265992,0.01825081315504156,0.0,0.0,0.0,0.0,0.0,0.028912179255511383,0.04246476328153235,0.012468377303939284,0.034875316226960607,0.0,0.0,0.0,0.02674376581134803,0.0,0.0,0.04734369353089989,0.0,0.008673653776653415,0.044994578966389594,0.0,0.0,0.0,0.02258764004336827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446331767256957,0.0,0.03342970726418504,0.0,0.03614022406938923,0.01590169859053126,0.0
TP9,0.0,0.04393468118195956,0.023068947641264905,0.0,0.0002592016588906169,0.0,0.03382581648522551,0.012830482115085537,0.0,0.14852255054432348,0.0,0.0199585277345775,0.0012960082944530845,0.023716951788491446,0.008812856402280975,0.0,0.02864178330741317,0.03693623639191291,0.03641783307413168,0.02514256091238984,0.02514256091238984,0.0,0.007257646448937273,0.013089683773976154,0.0092016588906169,0.00505443234836703,0.0,0.0092016588906169,0.030326594090202177,0.05780196993260757,0.0,0.0,0.0690772420943494,0.0,0.0,0.02008812856402281,0.0,0.040694660445826855,0.021124935199585276,0.018144116122343183,0.0036288232244686366,0.03758424053913945,0.0,0.018792120269569727,0.018014515292897874,0.006220839813374806,0.00505443234836703,0.0,0.0,0.0,0.0010368066355624676,0.0,0.0032400207361327114,0.0,0.007905650596163815,0.007905650596163815,0.024883359253499222,0.0,0.05132192846034215,0.0,0.030715396578538102,0.01412649040953862
