,Fp1,TP9,Fp2,AF3,AFz,FT7,AF8,AF4
Fp1,0.2727920227920228,0.1111111111111111,0.23575498575498577,0.00641025641025641,0.21652421652421652,0.02207977207977208,0.10826210826210826,0.027065527065527065
TP9,0.15874620829120323,0.2891809908998989,0.14256825075834176,0.03640040444893832,0.1435793731041456,0.05055611729019211,0.14560161779575329,0.033367037411526794
Fp2,0.24509090909090908,0.0989090909090909,0.27054545454545453,0.01309090909090909,0.2050909090909091,0.022545454545454546,0.10981818181818181,0.03490909090909091
AF3,0.003929273084479371,0.03339882121807466,0.01669941060903733,0.3742632612966601,0.007858546168958742,0.24165029469548133,0.06974459724950884,0.25245579567779963
AFz,0.22795216741405083,0.10612855007473841,0.20926756352765322,0.008968609865470852,0.28475336322869954,0.02765321375186846,0.11584454409566518,0.01943198804185351
FT7,0.029523809523809525,0.05047619047619047,0.03142857142857143,0.2180952380952381,0.03619047619047619,0.3638095238095238,0.06666666666666667,0.2038095238095238
AF8,0.14232558139534884,0.1330232558139535,0.14046511627906977,0.07069767441860465,0.14604651162790697,0.06325581395348837,0.2772093023255814,0.026976744186046512
AF4,0.03121951219512195,0.033170731707317075,0.0448780487804878,0.2497560975609756,0.024390243902439025,0.2126829268292683,0.027317073170731707,0.37658536585365854
