,Fp1,TP9,Fp2,AF3,AFz,FT7,AF8,AF4
Fp1,0.21666666666666667,0.25,0.18333333333333332,0.0,0.18333333333333332,0.0,0.0,0.16666666666666666
TP9,0.16666666666666666,0.44047619047619047,0.13095238095238096,0.0,0.14285714285714285,0.0,0.0,0.11904761904761904
Fp2,0.22641509433962265,0.22641509433962265,0.18867924528301888,0.0,0.18867924528301888,0.0,0.0,0.16981132075471697
AF3,0.0,0.0,0.0,0.3076923076923077,0.0,0.358974358974359,0.3333333333333333,0.0
AFz,0.21052631578947367,0.22807017543859648,0.19298245614035087,0.0,0.19298245614035087,0.0,0.0,0.17543859649122806
FT7,0.0,0.0,0.0,0.21818181818181817,0.0,0.43636363636363634,0.34545454545454546,0.0
AF8,0.0,0.0,0.0,0.23404255319148937,0.0,0.40425531914893614,0.3617021276595745,0.0
AF4,0.20408163265306123,0.22448979591836735,0.1836734693877551,0.0,0.20408163265306123,0.0,0.0,0.1836734693877551
