,Fp1,FT9,FT10,Fp2,AF7,AF3,AF8,AF4
Fp1,0.38904899135446686,0.0,0.0,0.3919308357348703,0.0,0.0,0.21902017291066284,0.0
FT9,0.0,0.3300970873786408,0.33495145631067963,0.0,0.0,0.0,0.0,0.33495145631067963
FT10,0.0,0.24731182795698925,0.3978494623655914,0.0,0.0,0.0,0.0,0.3548387096774194
Fp2,0.3855072463768116,0.0,0.0,0.39420289855072466,0.0,0.0,0.22028985507246376,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
AF4,0.0,0.2354948805460751,0.3242320819112628,0.0,0.0,0.0,0.0,0.4402730375426621
