,Fp1,TP9,P7,F8,Fp2,AF7,P5,PO7
Fp1,0.6358543417366946,0.0,0.0,0.0,0.24929971988795518,0.11484593837535013,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.3167259786476868,0.0,0.0,0.0,0.43416370106761565,0.2491103202846975,0.0,0.0
AF7,0.06830122591943957,0.0,0.0,0.0,0.1190893169877408,0.8126094570928196,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
