,Fp1,TP9,P7,O1,TP10,Fp2,AF8,AF4
Fp1,0.5234318673395818,0.0,0.0,0.0,0.0,0.33525594808940157,0.14131218457101657,0.0
TP9,0.0,0.8358974358974359,0.0,0.0,0.0,0.0,0.1641025641025641,0.0
P7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.9665621734587252,0.0,0.0,0.0,0.03343782654127482
TP10,0.0,0.0,0.0,0.0007541478129713424,0.7390648567119156,0.0,0.0,0.26018099547511314
Fp2,0.3916382252559727,0.0,0.0,0.0,0.0,0.6083617747440273,0.0,0.0
AF8,0.1391057487579844,0.11497515968772179,0.0,0.0,0.0,0.0,0.7459190915542938,0.0
AF4,0.0,0.0,0.0,0.023672883787661407,0.25251076040172166,0.0,0.0,0.723816355810617
