,Fp1,TP9,P7,F8,Fp2,AF7,P5,PO7
Fp1,0.6407942238267148,0.0,0.0,0.0,0.3592057761732852,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.4551569506726457,0.0,0.0,0.0,0.5448430493273543,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
