,Fp1,TP9,P7,O1,TP10,Fp2,AF8,AF4
Fp1,0.49872122762148335,0.0,0.0,0.0,0.0,0.0,0.5012787723785166,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.5957854406130269,0.0,0.0,0.4042145593869732
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3161290322580645,0.0,0.0,0.0,0.0,0.0,0.6838709677419355,0.0
AF4,0.0,0.0,0.0,0.0,0.4331983805668016,0.0,0.0,0.5668016194331984
