,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.540084388185654,0.06118143459915612,0.05485232067510549,0.046413502109704644,0.023206751054852322,0.08438818565400844,0.09071729957805907,0.09915611814345991
frontalpole-rh,0.06710310965630115,0.37315875613747956,0.10310965630114566,0.16366612111292964,0.0,0.004909983633387889,0.14893617021276595,0.13911620294599017
lateralorbitofrontal-rh,0.05490848585690516,0.15141430948419302,0.30615640599001664,0.1930116472545757,0.059900166389351084,0.05490848585690516,0.05490848585690516,0.12479201331114809
medialorbitofrontal-rh,0.04538341158059468,0.18466353677621283,0.1486697965571205,0.28482003129890454,0.026604068857589983,0.0406885758998435,0.09546165884194054,0.17370892018779344
parahippocampal-lh,0.017094017094017096,0.011396011396011397,0.11965811965811966,0.06552706552706553,0.6581196581196581,0.11396011396011396,0.005698005698005698,0.008547008547008548
parsorbitalis-rh,0.07777777777777778,0.005555555555555556,0.11666666666666667,0.06388888888888888,0.11666666666666667,0.5083333333333333,0.019444444444444445,0.09166666666666666
rostralanteriorcingulate-lh,0.11611374407582939,0.17772511848341233,0.045023696682464455,0.12322274881516587,0.0071090047393364926,0.030805687203791468,0.3056872037914692,0.1943127962085308
rostralanteriorcingulate-rh,0.08255451713395638,0.13707165109034267,0.09968847352024922,0.17757009345794392,0.001557632398753894,0.0529595015576324,0.14330218068535824,0.3052959501557632
