,entorhinal-lh,frontalpole-lh,medialorbitofrontal-lh,parsopercularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.39285714285714285,0.07142857142857142,0.10714285714285714,0.023809523809523808,0.011904761904761904,0.023809523809523808,0.19047619047619047,0.17857142857142858
frontalpole-lh,0.2916666666666667,0.20833333333333334,0.0,0.08333333333333333,0.0,0.0,0.125,0.2916666666666667
medialorbitofrontal-lh,0.02631578947368421,0.0,0.43859649122807015,0.02631578947368421,0.16666666666666666,0.2807017543859649,0.06140350877192982,0.0
parsopercularis-lh,0.05405405405405406,0.04054054054054054,0.0,0.6216216216216216,0.013513513513513514,0.013513513513513514,0.0,0.25675675675675674
rostralanteriorcingulate-lh,0.0,0.0,0.2833333333333333,0.06666666666666667,0.35,0.26666666666666666,0.0,0.03333333333333333
rostralanteriorcingulate-rh,0.0,0.0,0.2823529411764706,0.07058823529411765,0.17647058823529413,0.4117647058823529,0.023529411764705882,0.03529411764705882
temporalpole-lh,0.17647058823529413,0.014705882352941176,0.16176470588235295,0.0,0.014705882352941176,0.08823529411764706,0.5147058823529411,0.029411764705882353
temporalpole-rh,0.25301204819277107,0.08433734939759036,0.0,0.1927710843373494,0.0,0.0,0.07228915662650602,0.39759036144578314
