,frontalpole-lh,paracentral-lh,paracentral-rh,postcentral-lh,posteriorcingulate-lh,precentral-lh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.8308270676691729,0.09022556390977443,0.007518796992481203,0.03383458646616541,0.007518796992481203,0.022556390977443608,0.0,0.007518796992481203
paracentral-lh,0.022193211488250653,0.2349869451697128,0.1279373368146214,0.13968668407310705,0.1422976501305483,0.1422976501305483,0.06788511749347259,0.1227154046997389
paracentral-rh,0.007707129094412331,0.1926782273603083,0.24855491329479767,0.1001926782273603,0.15221579961464354,0.10404624277456648,0.08863198458574181,0.10597302504816955
postcentral-lh,0.008465608465608466,0.13333333333333333,0.0656084656084656,0.22328042328042327,0.1365079365079365,0.16296296296296298,0.09841269841269841,0.17142857142857143
posteriorcingulate-lh,0.0070838252656434475,0.15348288075560804,0.11216056670602124,0.12396694214876033,0.2089728453364817,0.16056670602125148,0.09090909090909091,0.14285714285714285
precentral-lh,0.012106537530266344,0.12469733656174334,0.06537530266343826,0.14769975786924938,0.1549636803874092,0.25907990314769974,0.06053268765133172,0.17554479418886199
precuneus-lh,0.0,0.09762900976290098,0.08089260808926081,0.16178521617852162,0.13807531380753138,0.10599721059972106,0.2594142259414226,0.15620641562064155
superiorparietal-lh,0.006423982869379015,0.11349036402569593,0.059957173447537475,0.15738758029978586,0.14775160599571735,0.20021413276231265,0.09314775160599571,0.22162740899357602
