,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3302752293577982,0.06422018348623854,0.08256880733944955,0.13761467889908258,0.027522935779816515,0.11009174311926606,0.10091743119266056,0.14678899082568808
frontalpole-rh,0.09090909090909091,0.20909090909090908,0.09090909090909091,0.18181818181818182,0.0,0.0,0.20909090909090908,0.21818181818181817
lateralorbitofrontal-rh,0.0915032679738562,0.09803921568627451,0.3006535947712418,0.21568627450980393,0.0915032679738562,0.032679738562091505,0.0718954248366013,0.09803921568627451
medialorbitofrontal-rh,0.06666666666666667,0.11904761904761904,0.10952380952380952,0.2571428571428571,0.03333333333333333,0.11428571428571428,0.1,0.2
parahippocampal-lh,0.0078125,0.015625,0.140625,0.1015625,0.578125,0.125,0.015625,0.015625
parsorbitalis-rh,0.04225352112676056,0.0,0.035211267605633804,0.14788732394366197,0.14788732394366197,0.4788732394366197,0.014084507042253521,0.13380281690140844
rostralanteriorcingulate-lh,0.12173913043478261,0.16521739130434782,0.05217391304347826,0.1391304347826087,0.017391304347826087,0.034782608695652174,0.24347826086956523,0.22608695652173913
rostralanteriorcingulate-rh,0.0903954802259887,0.11864406779661017,0.04519774011299435,0.192090395480226,0.005649717514124294,0.12429378531073447,0.1694915254237288,0.2542372881355932
