,frontalpole-lh,paracentral-lh,paracentral-rh,postcentral-lh,posteriorcingulate-lh,precentral-lh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0
paracentral-lh,0.011342155009451797,0.19848771266540643,0.14744801512287334,0.10964083175803403,0.15879017013232513,0.16446124763705103,0.07561436672967864,0.1342155009451796
paracentral-rh,0.008908685968819599,0.17817371937639198,0.22494432071269488,0.0935412026726058,0.16481069042316257,0.11581291759465479,0.10244988864142539,0.111358574610245
postcentral-lh,0.0,0.15212981744421908,0.10547667342799188,0.1643002028397566,0.16835699797160245,0.1359026369168357,0.10953346855983773,0.1643002028397566
posteriorcingulate-lh,0.0049833887043189366,0.1744186046511628,0.14451827242524917,0.1212624584717608,0.18106312292358803,0.132890365448505,0.10299003322259136,0.1378737541528239
precentral-lh,0.0,0.18899521531100477,0.12679425837320574,0.11244019138755981,0.15789473684210525,0.20574162679425836,0.05980861244019139,0.14832535885167464
precuneus-lh,0.0,0.12121212121212122,0.11717171717171718,0.1393939393939394,0.16565656565656567,0.08282828282828283,0.23636363636363636,0.13737373737373737
superiorparietal-lh,0.0,0.16666666666666666,0.10344827586206896,0.14367816091954022,0.16475095785440613,0.1532567049808429,0.09195402298850575,0.17624521072796934
