,frontalpole-lh,paracentral-lh,paracentral-rh,postcentral-lh,posteriorcingulate-lh,precentral-lh,precuneus-lh,superiorparietal-lh
frontalpole-lh,0.7464788732394366,0.22535211267605634,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0
paracentral-lh,0.05921052631578947,0.28289473684210525,0.039473684210526314,0.21710526315789475,0.07236842105263158,0.09868421052631579,0.07894736842105263,0.1513157894736842
paracentral-rh,0.0,0.25,0.3,0.25,0.025,0.05,0.0,0.125
postcentral-lh,0.0,0.10505836575875487,0.023346303501945526,0.2607003891050584,0.11673151750972763,0.19066147859922178,0.054474708171206226,0.2490272373540856
posteriorcingulate-lh,0.017857142857142856,0.041666666666666664,0.0,0.11904761904761904,0.2619047619047619,0.27976190476190477,0.06547619047619048,0.21428571428571427
precentral-lh,0.011764705882352941,0.0392156862745098,0.0,0.13333333333333333,0.19215686274509805,0.3215686274509804,0.050980392156862744,0.25098039215686274
precuneus-lh,0.0,0.1095890410958904,0.0,0.1643835616438356,0.1780821917808219,0.1917808219178082,0.1643835616438356,0.1917808219178082
superiorparietal-lh,0.006993006993006993,0.05244755244755245,0.006993006993006993,0.16433566433566432,0.16083916083916083,0.27972027972027974,0.04895104895104895,0.27972027972027974
