,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3793103448275862,0.3103448275862069,0.034482758620689655,0.0,0.0,0.0,0.27586206896551724,0.0
frontalpole-rh,0.09782608695652174,0.5760869565217391,0.021739130434782608,0.021739130434782608,0.0,0.0,0.2608695652173913,0.021739130434782608
lateralorbitofrontal-rh,0.05454545454545454,0.09090909090909091,0.43636363636363634,0.07272727272727272,0.2,0.12727272727272726,0.01818181818181818,0.0
medialorbitofrontal-rh,0.0,0.0,0.16363636363636364,0.5272727272727272,0.09090909090909091,0.03636363636363636,0.03636363636363636,0.14545454545454545
parahippocampal-lh,0.0,0.0,0.39285714285714285,0.03571428571428571,0.32142857142857145,0.25,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.3888888888888889,0.0,0.2777777777777778,0.3333333333333333,0.0,0.0
rostralanteriorcingulate-lh,0.06896551724137931,0.3103448275862069,0.0,0.10344827586206896,0.0,0.0,0.41379310344827586,0.10344827586206896
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.4
