,entorhinal-rh,frontalpole-lh,frontalpole-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.597911227154047,0.033942558746736295,0.0,0.05221932114882506,0.03655352480417755,0.06005221932114883,0.1122715404699739,0.10704960835509138
frontalpole-lh,0.02669902912621359,0.7281553398058253,0.18689320388349515,0.0,0.0,0.03155339805825243,0.0,0.02669902912621359
frontalpole-rh,0.0,0.16516516516516516,0.6816816816816816,0.0,0.0,0.10510510510510511,0.006006006006006006,0.042042042042042045
lingual-lh,0.06792452830188679,0.0,0.0,0.6150943396226415,0.2981132075471698,0.011320754716981131,0.0037735849056603774,0.0037735849056603774
parahippocampal-lh,0.03257328990228013,0.0,0.0,0.23127035830618892,0.7361563517915309,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.08906882591093117,0.06072874493927125,0.07692307692307693,0.012145748987854251,0.0,0.728744939271255,0.0,0.032388663967611336
temporalpole-lh,0.15460526315789475,0.0,0.01644736842105263,0.009868421052631578,0.0,0.0,0.7335526315789473,0.08552631578947369
temporalpole-rh,0.09492273730684327,0.017660044150110375,0.02207505518763797,0.006622516556291391,0.0,0.017660044150110375,0.05739514348785872,0.7836644591611479
