,caudalmiddlefrontal-rh,postcentral-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.11650485436893204,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097,0.1262135922330097
postcentral-lh,0.10256410256410256,0.1282051282051282,0.11965811965811966,0.13675213675213677,0.1111111111111111,0.1282051282051282,0.13675213675213677,0.13675213675213677
superiorfrontal-rh,0.10526315789473684,0.13157894736842105,0.12280701754385964,0.13157894736842105,0.11403508771929824,0.13157894736842105,0.13157894736842105,0.13157894736842105
superiorparietal-lh,0.1016949152542373,0.1271186440677966,0.11864406779661017,0.13559322033898305,0.11016949152542373,0.1271186440677966,0.1440677966101695,0.13559322033898305
superiorparietal-rh,0.11009174311926606,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.11926605504587157,0.12844036697247707,0.12844036697247707,0.12844036697247707
superiortemporal-lh,0.10256410256410256,0.1282051282051282,0.11965811965811966,0.13675213675213677,0.1111111111111111,0.1282051282051282,0.13675213675213677,0.13675213675213677
superiortemporal-rh,0.1016949152542373,0.1271186440677966,0.11864406779661017,0.13559322033898305,0.11016949152542373,0.1271186440677966,0.1440677966101695,0.13559322033898305
supramarginal-lh,0.1016949152542373,0.1271186440677966,0.11864406779661017,0.13559322033898305,0.11016949152542373,0.1271186440677966,0.1440677966101695,0.13559322033898305
