,caudalmiddlefrontal-rh,inferiorparietal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.21428571428571427,0.13392857142857142,0.13392857142857142,0.13392857142857142,0.13392857142857142,0.017857142857142856,0.13392857142857142,0.09821428571428571
inferiorparietal-rh,0.07,0.15,0.135,0.14,0.14,0.09,0.14,0.135
superiorfrontal-rh,0.07368421052631578,0.1368421052631579,0.15263157894736842,0.15789473684210525,0.14736842105263157,0.05789473684210526,0.1631578947368421,0.11052631578947368
superiorparietal-lh,0.07142857142857142,0.1326530612244898,0.14795918367346939,0.1683673469387755,0.15306122448979592,0.05612244897959184,0.16326530612244897,0.10714285714285714
superiorparietal-rh,0.07179487179487179,0.13846153846153847,0.14358974358974358,0.1641025641025641,0.15384615384615385,0.06153846153846154,0.15384615384615385,0.11282051282051282
superiortemporal-rh,0.0234375,0.1328125,0.1015625,0.1015625,0.1015625,0.2421875,0.1015625,0.1953125
supramarginal-lh,0.07142857142857142,0.1326530612244898,0.14795918367346939,0.16326530612244897,0.15306122448979592,0.05612244897959184,0.1683673469387755,0.10714285714285714
supramarginal-rh,0.06315789473684211,0.14210526315789473,0.12105263157894737,0.12105263157894737,0.12105263157894737,0.1368421052631579,0.12105263157894737,0.1736842105263158
